(512.7493358030108, 967.3275216421164)
(508.2942636525142, 976.2803051273722)
(510.10345274779445, 974.0501883604351)
(510.107947098736, 974.0426648334749)
(510.52935271069344, 973.2231560304497)
(507.96421308764263, 982.8885612839429)
(510.24724952829985, 975.6083936408253)
(508.88653405470825, 985.515383769009)
(509.5988306634236, 978.5817440756942)
(510.52673266113845, 988.5386009031592)
(510.2404322625475, 983.1105570521411)
(500.9935686520651, 986.9178544359997)
(494.57768691278915, 994.5883473476466)
(489.69068871340085, 1003.3128673114713)
(487.8099313623545, 1013.1344125965313)
(486.2064594007257, 1023.0050193493237)
(484.53520610695375, 1032.8643759423298)
(482.7295520648663, 1042.7000057381433)
(480.92579758814827, 1052.5359840721842)
(479.0060315664335, 1062.349979100809)
(476.8234569261345, 1072.108891332176)
(474.36696713837, 1081.8024798278059)
(471.5846628679193, 1091.4076233950116)
(463.1982241346395, 1096.8544247841705)
(459.9641757595184, 1106.3170317773504)
(452.4523987176655, 1112.918032131349)
(455.8021541632129, 1108.3418457480611)
(456.04963213721385, 1107.9998476602673)
(449.6140638843994, 1115.6538310194971)
(454.1498448176903, 1109.3001583799012)
(455.55127730199445, 1107.3415549091158)
(449.48861030511733, 1115.2941688746605)
(454.16401166814427, 1108.874967009195)
(455.1390399566577, 1107.5063922568143)
(455.1850221774832, 1107.4413529063186)
(455.3891955873507, 1107.151321645347)
(450.18895364330893, 1115.6928369513937)
(454.63954005160446, 1109.2030304960608)
(455.5765112426419, 1107.8721721860409)
(450.3046354318307, 1116.369661546751)
(454.8162838341274, 1109.6880002938894)
(455.86256016312547, 1108.2163315476614)
(455.9326172027259, 1108.116709092803)
(450.49295965884374, 1116.507783267501)
(455.06508331168243, 1110.2355209303887)
(456.5091711158981, 1108.2327658253682)
(456.861962577937, 1107.7389470338462)
(451.56537642390515, 1116.2210561532172)
(456.3103001102979, 1110.0114689727475)
(457.440131334655, 1108.490758088997)
(452.35541828049213, 1117.1015474347437)
(456.80794318841777, 1111.465422465702)
(457.8751490778259, 1110.1050343616898)
(451.17670977033526, 1117.53005361041)
(455.9325805763003, 1110.6459843008067)
(456.89122659455325, 1109.3742606743162)
(450.2943348411186, 1116.889646172976)
(454.8240262837692, 1110.5321029105164)
(455.3332986334359, 1109.831917255567)
(455.5949499851914, 1109.4658290909329)
(455.79773838964934, 1109.1858009374719)
(455.8796688625751, 1109.0702423750877)
(450.39123721361483, 1117.4294958127275)
(455.140413277492, 1110.917269201562)
(456.09058817367696, 1109.5820601669825)
(450.69183435188734, 1117.9995097315307)
(455.4635529163486, 1111.7575447164763)
(456.50576222195554, 1110.3355605315933)
(456.91963802842156, 1109.7864255346346)
(457.10602286292027, 1109.5371722251446)
(450.98916204847217, 1117.4481780889187)
(455.816092526521, 1110.7556690074025)
(456.8679955277946, 1109.3103648230021)
(457.03119488297006, 1109.0891683509044)
(450.78803826714494, 1116.9008900222314)
(455.3402896695816, 1110.478804236164)
(456.40517202942294, 1108.9969966989404)
(450.89003098761776, 1117.3386523672712)
(455.481362659368, 1111.2499092422006)
(456.6247961259245, 1109.7764974459246)
(457.4071213943824, 1108.7367888890249)
(450.98927415638747, 1116.4056373573258)
(455.7602569639036, 1110.1565870908498)
(456.59736085463834, 1109.0749712578886)
(449.78550829036595, 1116.3960821464502)
(454.3611541758332, 1110.0794228900647)
(455.3574662014234, 1108.7287278649442)
(455.8004533381654, 1108.123510204633)
(448.9708641849483, 1115.428078090433)
(453.251736368311, 1109.463666376192)
(454.4586899902419, 1107.7727025761963)
(449.27768974176684, 1116.3259029377743)
(453.94720049682905, 1109.9230308531246)
(454.82730451889853, 1108.6977705214836)
(464.7020729557126, 1107.1201304106532)
(456.2728043294706, 1112.5004120414467)
(458.00084691971955, 1110.4543531741301)
(450.7672325535131, 1103.5496574385447)
(443.6942359894014, 1096.4805189051685)
(442.4351700769586, 1106.4009399157974)
(444.06258581096773, 1102.272617853882)
(441.08630925577654, 1111.8194381552712)
(444.46007291757957, 1104.24160922596)
(445.2896772920184, 1102.2935189669695)
(442.0544411880529, 1111.7557199451562)
(444.9822826001576, 1104.815980598702)
(445.731531924795, 1103.0797932044416)
(445.8681101734445, 1102.7587999982247)
(442.0983813025016, 1112.0210429360654)
(445.3346274466694, 1104.6758076551132)
(445.67401030925276, 1103.8782370244787)
(442.37840434759914, 1113.3195812796955)
(445.66583655121855, 1105.843809395184)
(446.1895131938998, 1104.6634908580484)
(446.26505401835783, 1104.4934025966556)
(446.34697676231104, 1104.305791768098)
(442.65920612988015, 1113.6009705056254)
(446.2371152443909, 1106.107828740539)
(447.42558535202085, 1103.6115848888473)
(443.84631871777657, 1112.9490818961285)
(447.2155603525733, 1106.2689640639544)
(447.64010897073996, 1105.4229187227118)
(447.9098151390091, 1104.8964998158622)
(448.2830411773849, 1104.1204875042324)
(448.3059293793588, 1104.0747944533732)
(448.64008635796046, 1103.4277144374398)
(444.8372528327408, 1112.6764147342094)
(448.49500610611, 1106.3356436604765)
(449.19743519206565, 1105.0613017133358)
(445.03938455982257, 1114.1558393563225)
(449.13973424582696, 1107.2043592160012)
(450.2898117637612, 1105.2023648615439)
(446.05499303758353, 1114.2614106367023)
(449.9386203419715, 1107.5377509036516)
(450.7767656690067, 1106.1214473221085)
(446.24378802417726, 1115.0350388357172)
(450.5805329404993, 1107.5530256177587)
(451.54550236211287, 1105.9164018602394)
(447.1638355647996, 1114.9053392878402)
(450.91489295511525, 1108.7707082067643)
(452.0485155116731, 1106.9662345903857)
(452.2386613972165, 1106.6527101538081)
(452.4973685222911, 1106.2308556373844)
(452.64260826559064, 1106.0059593581025)
(448.2893924419489, 1115.0087096041548)
(452.5896568460061, 1108.738631119432)
(453.422561595169, 1107.536307067276)
(453.72959783853116, 1107.0775308514567)
(448.4542770343473, 1115.572881957382)
(452.8348833132278, 1109.313655926569)
(453.46680838183573, 1108.355463894385)
(453.65422887157024, 1108.0802077411465)
(453.83183511220574, 1107.8109248451738)
(463.72462770233534, 1106.3505636676987)
(473.61683208878213, 1104.8862234146281)
(464.72002403724633, 1109.4520537327771)
(456.4677310645591, 1115.100032193513)
(458.84004191502123, 1112.3551734497885)
(459.1335875407959, 1112.0066019598883)
(452.3521089697644, 1119.3558569146874)
(457.46689178705225, 1113.4590264494013)
(458.8489523111099, 1111.8934871010222)
(451.5096044613269, 1118.6856865341872)
(456.2792615840396, 1113.0521011544224)
(457.2239705590185, 1111.968113938832)
(457.73917197538384, 1111.3765140197493)
(458.47459255640285, 1110.5213681170296)
(458.79901831625136, 1110.1440146284474)
(458.98300931473403, 1109.9357261914447)
(459.28823642033507, 1109.6033638691893)
(452.37312341095014, 1116.8270202887206)
(457.18776873038314, 1111.300512029625)
(457.9904219967744, 1110.4083066444025)
(450.64998034674403, 1117.1993239748545)
(455.3972726370027, 1111.502401414323)
(456.8723396169995, 1109.7279434024133)
(450.312337377846, 1117.2755503491417)
(455.50666577129385, 1110.9627912670644)
(456.0713266719288, 1110.2802287999023)
(1240.4726400533502, 36.585741773704996)
(1230.9941522399256, 48.21150062079806)
(1222.7340591900136, 60.73231779887373)
(1214.444529600751, 73.23366569375042)
(1206.1145557402738, 85.70810097089898)
(1197.8759312932752, 98.24305478897578)
(1189.6905596669503, 110.81284760106917)
(1181.583474169078, 123.4332740887196)
(1171.5906860700677, 134.62006031212957)
(1161.5355077394372, 145.7508010214993)
(1151.4273039671739, 156.83340976215254)
(1142.670839959609, 169.01225774068578)
(1132.463838375139, 180.00394180886317)
(1123.6770011981223, 192.16089424048022)
(1114.8272715766334, 204.27214048628596)
(1105.8818317863536, 216.3128674974959)
(1096.8807211052865, 228.31203440637677)
(1088.5386701654813, 240.77839659097964)
(1080.204260532255, 253.24986867993454)
(1071.8638554519678, 265.71733205853405)
(1063.525699082567, 278.18629947205386)
(1055.1765478654308, 290.64790747236407)
(1046.8260432724435, 303.1086086180659)
(1038.474533393958, 315.56863601569063)
(1030.1207850511585, 328.02716275945835)
(1021.7694940097887, 340.487336832975)
(1013.4154663901397, 352.9456763102145)
(1005.0643826910809, 365.40598935007483)
(996.7004895776173, 377.8577077851566)
(987.1012580857521, 389.3839714801092)
(977.5129219616782, 400.91930027350645)
(967.9303361229288, 412.4594063667362)
(958.3419503848437, 423.9946939200522)
(948.7491881266203, 435.52634220887916)
(939.1600464320218, 447.0610013525605)
(929.5647428005279, 458.59053509072356)
(919.9684559437561, 470.1192504815443)
(910.3704642217385, 481.64654656102806)
(900.7792414200597, 493.17947529437924)
(891.193593656537, 504.7170381632728)
(881.6011959988192, 516.2489897403567)
(872.0230162762801, 527.792753130289)
(862.4501083679194, 539.340888658505)
(852.8647635575583, 550.8787032204783)
(843.2800645587522, 562.4170542769459)
(833.7044136130282, 573.9629153953579)
(822.2665610700334, 583.6673231158067)
(810.8981070498512, 593.4529377204701)
(799.5990713160072, 603.3186253034679)
(789.8790345575496, 614.7431990554393)
(774.887319216318, 615.2416678382945)
(764.1452143828151, 625.7110127913483)
(753.6532826855952, 636.431057999316)
(738.653298862364, 636.4090284101063)
(723.6537726914036, 636.5282536032244)
(708.6563040433371, 636.8038151213336)
(700.740177865875, 649.5448883234819)
(691.0265106194767, 660.9748782021409)
(689.1897460722341, 658.8337605754137)
(684.1016633975237, 654.3743689164327)
(683.6954583862749, 654.1177070853103)
(677.9322115724522, 667.9663527289449)
(674.0385623668456, 668.3224565509316)
(668.3399288107519, 682.1978151262393)
(662.6680423342032, 696.0841286686142)
(656.9818781212223, 709.9646018789559)
(651.3148616839975, 723.8529036001969)
(644.9340615707133, 737.4280791023521)
(639.2748576764659, 751.3195661099886)
(637.5868741239636, 766.2242872253427)
(635.8765665190108, 781.1264631703663)
(634.2019809358299, 796.0326955288331)
(628.3217752360948, 809.8320861287401)
(622.8144812224531, 823.7844949762225)
(617.5613449741015, 837.8345682698482)
(612.8714230366014, 852.0825376767551)
(608.5732009448388, 866.4535253550563)
(597.3959923239203, 876.4570251148635)
(587.0542938782733, 887.3220733549452)
(586.5557521675237, 902.3137862711748)
(586.6969782494338, 917.3131214295672)
(587.2214657971654, 932.3039490522261)
(588.131384156825, 947.2763252356766)
(588.6872473119486, 962.2660222357089)
(587.8186916843351, 977.240854826484)
(588.1975706793643, 968.4229232143333)
(573.6787285697832, 972.1239485896039)
(563.8518948071461, 983.4567919310383)
(552.050220977631, 992.7153282528194)
(540.2677230271029, 1001.998255703026)
(528.5521357000282, 1011.3654865415228)
(516.8682530158694, 1020.7722333448983)
(511.7944362423317, 1034.8880536663873)
(499.77554628311435, 1043.8628118329468)
(495.21487232139197, 1058.1526772282145)
(482.8473990046913, 1066.6406454044447)
(478.8397459509264, 1081.0953580269997)
(466.2109001378772, 1089.1893220391653)
(462.3931006506329, 1103.6953348295635)
(450.4637287753755, 1112.7887437977017)
(453.8100383607985, 1107.7719884104968)
(454.03471106629604, 1107.4347957158463)
(454.30711717964925, 1107.0302892144766)
(446.39703688764536, 1119.775116783889)
(452.22215276959736, 1111.1740071130434)
(454.4844645159062, 1107.8910028764503)
(454.69418811472593, 1107.5930188301863)
(447.0890789185874, 1120.5221454099212)
(453.14142140767564, 1112.3419709933144)
(454.89434383245543, 1109.9965171907472)
(455.16347398935807, 1109.6353495998985)
(455.7032333545438, 1108.913677951561)
(446.7048526231371, 1120.9148922323184)
(452.835139488722, 1112.631261445966)
(455.13357509280763, 1109.5351311054912)
(455.1363155793836, 1109.5315645239482)
(455.70628414245624, 1108.7380340622055)
(456.039728689842, 1108.2830054025032)
(447.60473535665864, 1120.6866696783998)
(453.8104050689338, 1112.1561271886983)
(456.211378303046, 1108.935302512545)
(446.26936762050826, 1120.1672401721078)
(452.1406162169012, 1112.0505939488526)
(454.60806356747617, 1108.592314926448)
(454.65122853567823, 1108.533235765374)
(444.8554852186023, 1119.8929634410695)
(450.75761122965315, 1111.2691221029804)
(453.24084130156245, 1107.687051740135)
(453.2574192393441, 1107.6629263834077)
(453.468398548581, 1107.3505783298037)
(453.9210314281813, 1106.701539527991)
(446.5880324663796, 1119.7869178651356)
(452.78551944841496, 1111.2351757284619)
(454.7857986534378, 1108.496873752562)
(454.9469544347543, 1108.2783072505035)
(455.24530563698187, 1107.8804432962083)
(445.21241320975184, 1119.0312759800768)
(451.10645532178035, 1110.6299811706676)
(453.1942799912312, 1107.7070268288269)
(453.89665685175464, 1106.6644720925597)
(446.17515728280733, 1119.524427162728)
(452.1378131834972, 1111.0138292810377)
(454.32447709125046, 1107.8746700761267)
(454.84780523868363, 1107.1053138082796)
(447.47957211603915, 1120.1708846205465)
(453.72747458930036, 1111.749770395408)
(456.1814062904591, 1108.4495185465896)
(456.6003131287025, 1107.88615265688)
(446.9635222811447, 1119.3810324805418)
(452.97394286602224, 1111.1586792421485)
(455.15439598758616, 1108.1215270068856)
(455.72333132175726, 1107.3308768515913)
(446.3932709715402, 1119.0760875291953)
(452.4568564007681, 1110.612626152292)
(454.636798322995, 1107.4982074291454)
(454.84141048245687, 1107.2036022030068)
(455.04404823085594, 1106.9105426038072)
(447.35352662362385, 1119.7890470747734)
(453.23299283165954, 1111.2043250954453)
(455.4145078520239, 1108.1060230994783)
(455.46506498674137, 1108.0319992909883)
(455.6326419066082, 1107.7795829500674)
(447.5370884603892, 1120.4074099365055)
(453.59910205855897, 1111.8919140465944)
(455.8531714441576, 1108.8345477039552)
(455.99871616779654, 1108.6332856011413)
(456.4335565315173, 1108.0255553976826)
(456.7138471101291, 1107.630154970115)
(448.82156901155025, 1120.3860142675003)
(455.19581445101727, 1112.2126142344523)
(457.619337620461, 1109.012364346699)
(449.61842607503667, 1121.7003671226405)
(456.0183005205519, 1113.9166697136832)
(458.4517253246189, 1110.9361080938618)
(448.40579388875824, 1122.0751952012502)
(454.6566620222761, 1113.1974392052787)
(457.1331839268837, 1109.9885527315837)
(447.37256978724434, 1121.378478614445)
(453.52756229057496, 1112.8564384853328)
(455.47169086683374, 1110.221679940141)
(455.8709206141439, 1109.6711453953058)
(456.07753331239405, 1109.3899575957141)
(456.1623056029719, 1109.2721341787487)
(447.84367727569105, 1121.7541381345468)
(454.1710397694962, 1113.3287862210666)
(456.45252228257806, 1110.2113364300708)
(447.35321454831603, 1122.1362095429051)
(453.7152103094721, 1113.7444388797896)
(456.1022164109353, 1110.4520290653618)
(456.7067237371758, 1109.6413096072429)
(456.89805062559026, 1109.382663427143)
(448.3819274890388, 1121.7307663876422)
(454.7180055261053, 1113.1517673180053)
(457.13458881059717, 1109.9101484810878)
(457.4905368699804, 1109.4391900203664)
(447.9976044216183, 1121.0531571948866)
(454.0504141909762, 1112.5779485974492)
(456.382448298394, 1109.3593639297228)
(456.4746950406297, 1109.231936503544)
(446.76415063251017, 1120.6645795618197)
(452.865953978833, 1112.2671552033605)
(455.7023422496196, 1108.2189848697262)
(455.82922301902715, 1108.03532298645)
(455.92673320730785, 1107.900833687775)
(446.2227339192964, 1119.3390327513634)
(451.77382749019216, 1111.2171323875934)
(453.9728612413764, 1107.9726752680117)
(454.11381740529936, 1107.7684479825293)
(454.5014653303215, 1107.2018040503622)
(447.0750797714211, 1120.234409220878)
(453.21627926231974, 1112.2811487057397)
(455.69014750167963, 1109.0619539333754)
(446.1727404377823, 1120.655873149071)
(452.41754120328125, 1112.1149757340618)
(454.6789001229156, 1108.9720422510836)
(454.82204511695375, 1108.7716651432158)
(445.0878518750975, 1120.1841794117809)
(451.14546797933764, 1111.2617977995103)
(453.4320496223216, 1107.7724397313914)
(453.9919874526196, 1106.9421985790873)
(454.0248862822919, 1106.8933530596967)
(443.91094330371516, 1095.8159816464913)
(442.32991806904266, 1110.7324275773199)
(445.44392185903075, 1104.045009067064)
(446.0911111637074, 1102.5946866542954)
(441.03741960260055, 1116.7177246279468)
(445.24622864175495, 1107.4659917742258)
(446.89741654773104, 1103.9189123563483)
(447.1640677488523, 1103.3385358276528)
(441.13671376598063, 1117.0742922307477)
(445.69242948191004, 1107.5975957691674)
(447.02744814599697, 1104.716640911976)
(441.3154613266025, 1118.5865077669628)
(445.94563785870184, 1108.9412952824077)
(447.5549762250182, 1105.6136970699374)
(447.75961079176915, 1105.1910970951105)
(447.8536736903529, 1104.9937773040997)
(441.9075735584123, 1118.7649026474019)
(446.93710504783735, 1109.3419039091914)
(449.2438505798848, 1105.0153064323881)
(442.67448481226916, 1118.5002400032768)
(447.7074832196459, 1109.4648456298669)
(449.3098053161226, 1106.5693340001214)
(449.7049546312216, 1105.8700180390338)
(450.1358941660381, 1105.0618499946174)
(450.1454739680771, 1105.0445604312624)
(450.49397836378637, 1104.4343151537944)
(444.20598638960985, 1118.052727577153)
(449.705349628438, 1109.702689732025)
(451.5700395551475, 1106.7410580877765)
(444.34440051777773, 1119.8860244438247)
(450.34356010661105, 1111.111019879483)
(452.8908258568801, 1107.2908691275761)
(445.153781175406, 1120.1414776577926)
(450.9776119886195, 1111.3623523785225)
(453.2219965370353, 1108.058328038741)
(445.2199779500393, 1120.7456326592412)
(451.3223897212152, 1111.5203732341595)
(453.80579610415987, 1107.8247836089613)
(446.0592404554897, 1120.6696610152294)
(451.83924118052494, 1112.3361858710068)
(454.3035806187484, 1108.8848207591834)
(454.72550041795597, 1108.2740979621724)
(455.00514035321027, 1107.8740728248865)
(455.1223409725344, 1107.7145589167678)
(447.78653971340566, 1120.7983664622252)
(454.21643518090866, 1112.8689533551087)
(456.4558844281015, 1110.132416254978)
(456.98620434082653, 1109.463824787878)
(447.38238134710457, 1120.986263067394)
(453.77249642705624, 1112.9730447527159)
(455.79188454536774, 1110.2798854295645)
(456.11040909448553, 1109.8682520315542)
(456.33223180782466, 1109.5729502275408)
(471.1453892076527, 1107.2127875535036)
(474.7353941507132, 1121.7768482684553)
(460.53158096048884, 1126.598848979489)
(466.29591491501105, 1122.5592244628554)
(467.54528516665704, 1121.702586524295)
(467.8342157711113, 1121.4995231147439)
(455.04336072851413, 1129.3349571983965)
(463.43153423205194, 1123.4337775898498)
(466.70411619473, 1121.1825819714124)
(453.70039519773087, 1128.659428915961)
(461.88319467369155, 1122.5781714265638)
(464.7144435130906, 1120.5348116623327)
(465.528710942705, 1119.951003394447)
(466.4823047018034, 1119.2663465847593)
(466.8795654059079, 1118.9823995333)
(466.97141064328326, 1118.9187188380652)
(467.14617131121787, 1118.8028798182106)
(467.1698612989683, 1118.7868066563565)
(454.11819256821343, 1126.1796371929395)
(462.1136043938625, 1120.395046575812)
(464.2121375509436, 1118.8528351035382)
(464.4511813661035, 1118.6737268880636)
(465.06575928403635, 1118.2156894472714)
(453.0554902264536, 1127.2019810719892)
(461.5487617365472, 1120.9063232338108)
(464.08560614251434, 1119.011602729973)
